City,PM2.5,PM10,SO2,NO2,CO,O3,Temp,Humidity,WindSpeed,Pressure
City_C,51.45564883834481,83.53627545167389,0.2661154931203207,50.004809388731395,2.9866447642255607,54.32234980547685,1.6516965490710511,43.993291876693924,3.1989840229805386,1008.9629656600209
City_A,,139.1012032422105,,29.327993871216663,1.8957015706365958,56.45606114931154,41.36941598115865,50.02025488041777,6.780618296879572,1021.2914903505954
City_C,58.11370477339516,34.3324354346598,27.227990925777373,64.41642597626095,0.21950991754138305,63.38908541036773,43.26867899641594,,5.009180350215718,999.0
City_C,48.49285671652589,72.25362162881127,28.208971960669505,22.464524375763105,3.586721271231194,78.2129660878634,33.23429738898824,100.0,6.753868857460223,1002.8019866630541
City_A,42.83155859400771,51.327107175887804,999.0,74.24080568035785,99.0,75.94014530578022,8.5761820244567,64.34415875056801,5.713488622275007,1022.7925974428696
City_A,22.773090138752064,5.3385353170776,16.17566309669453,5.047269803434766,0.5966055518563611,66.46924513109803,15.409790684638867,50.704655521765446,6.438875958654719,1010.5034446178108
City_C,-999.0,76.69277256629204,18.118186099956496,48.69540129113783,1.733123186293403,89.88828470216774,22.18140826108639,36.455471650975795,3.703096442571377,1015.0754229488874
City_B,72.66173677477268,75.13009966466866,24.918192862390363,49.50861365053247,0.6307836210552304,22.025755479667133,9.4443440100285,69.37080323092138,5.695192826091177,999.5321433788456
City_C,65.02751562873142,140.53798972968525,21.288395094399956,24.088858641182355,1.3738544270158517,72.61454536193476,999.0,999.0,2.2178809829121993,1031.478669957021
City_C,20.67334265604347,105.2324673821911,13.289505591213029,48.48787875722025,2.5160808823451997,75.66345908342356,22.16489707589055,55.05319225949687,8.865300867510165,1024.9052964371767
City_C,-999.0,39.0325270268318,16.553005541372094,65.59037339520317,2.5225126088691905,29.010942847994013,-20.55022070661036,12.420079184935517,3.0971758495480586,1010.9931478162467
City_C,72.54161370115366,154.16370265336752,7.228903486095296,4.336376787081292,0.653254900361556,22.428234782940265,25.090337191343306,73.40099343631047,8.386542462648169,1008.9530414313667
City_A,0.08215843364115472,128.84134782101412,22.62817128362768,50.054896149816294,1.2684419405768832,41.351446838109965,14.777639047740301,,4.299179117051404,1023.296043614197
City_C,66.30080577139805,103.28390813874464,64.77888503905115,9.865416406601554,3.6114995071553655,43.4614639371177,18.87610165822328,28.283087192283052,5.605997032271963,1032.8247045016892
City_B,30.1212872316246,70.94063604600672,25.512224982114567,20.686703929535838,-99.0,78.83548658756077,14.470709513214505,,3.515106347327898,1022.5376025581136
City_A,67.11796005779478,41.62243053106081,15.29705470741403,72.5833272980189,5.112597559022813,44.636530407722624,32.10569624910031,69.02452032272197,1.9520137064959129,1034.718026673966
City_B,27.102225303724495,65.11172895715788,33.827022529658784,999.0,3.7701922606122915,38.5912870429699,36.79531667830072,58.53785395982123,0.23428116281590405,999.0
City_B,,123.54994478816744,27.24031830813819,16.52240071182055,3.7164396028399085,44.70915658263602,24.245797433879808,44.184581618292924,1.8340275242226216,1004.8061316950121
City_B,1.1737268635051237,155.38345223738435,26.30141735677762,36.04124542030636,0.0818028256837029,87.9658083538553,14.910332192927614,80.31874447127112,4.028273440352234,1001.1105888194666
City_B,51.442548399841456,141.72974113088756,29.102758898235066,81.35812676327104,3.145790527450134,60.3260843594238,19.379941927862447,51.932405080626346,5.635637536486652,1017.4176064964948
City_A,57.791675051644454,60.44602312854904,-999.0,3.366355055879481,1.9203397974546341,55.51872436607721,20.293994248664426,30.296276746001357,,1014.7560354980437
City_A,22.870501246867743,35.21530266843955,3.036673470111264,18.97380176721311,1.1735272946926256,57.24986253247371,7.963549402027446,19.010510286606383,3.6627276206094534,1011.4804887652801
City_B,69.15777376332122,85.63544987644816,27.104481152171818,69.94863366359253,2.252023010798793,92.30150835816306,28.683929728568522,85.2169903999862,2.354117707198478,1021.092586281233
City_B,0.15439813193120244,9.26242537748594,6.104283050276923,77.15404687075466,3.4178173019172253,41.270706834918954,26.900634857906994,72.33327952942237,0.6718556419918622,1025.3232860521466
City_A,48.0176060405805,92.92670856739126,28.332689695133723,37.93137551419432,2.7512473865063174,92.8877072735026,43.1066185966501,61.75947094258338,6.440190853712312,997.7433759071316
City_A,13.669514007126303,74.09589654805325,6.219702327708584,15.218945949467152,0.68228929798691,65.2624074730376,38.83024670432712,,9.14958354598803,-999.0
City_A,30.444916765935226,61.35853992527031,13.739497795923734,81.91687003618318,3.1136883703889304,55.98951545061631,9.714876236148047,49.42003171593746,8.798990803868866,1021.2014359412306
City_C,51.42196013949242,16.21187730932818,15.573651286431407,-999.0,1.0436186868860542,122.52251244835703,999.0,38.48526703116777,7.129798244441712,1008.3226131614142
City_C,24.187599041481427,100.54400426278866,34.63725079017064,53.57893975524466,2.3250246784464292,33.609012755035096,5.735699253582926,51.37088710880231,6.9156299518027975,1005.0179392364184
City_C,38.46333367310524,58.691966413523545,-999.0,23.751953021251598,1.5449748987842986,51.15785601082485,30.438981514112747,17.598255697596514,10.092871339128024,1023.1853742765039
City_B,80.18878427643321,33.20332657158848,1.3142393533042345,39.019413183239266,1.6717006223965614,29.189219020899994,-999.0,-999.0,5.996244384250431,1000.1049993027602
City_C,32.69324391430554,34.89048853126597,20.82401166499773,36.79279837910339,3.149364462560764,999.0,4.651201649366234,53.78124967297812,6.938389028072515,1009.9842019220889
City_B,75.07076336195425,78.89940379797454,9.35630217876241,46.617026092311555,0.4397094202761531,102.22972334129197,24.200680140461067,72.19760094380838,4.037648414444003,1016.2864402580481
City_B,16.10879436027146,150.89006386678977,1.1224263398699819,69.02002876262672,4.9177926114154,101.74806953511597,-20.118506922312115,59.20147073253273,0.9138698874357276,1007.2618008608988
City_C,999.0,146.4503685819148,16.744744243634443,57.588340822748066,0.7316291039417444,90.59871882865012,-6.26463361607842,75.89846227751119,2.9484532985012715,1020.8315565601317
City_B,93.247058619737,61.71614973654913,15.372758173162705,18.452478460304835,1.1034984751177144,55.05948830510086,17.337621743385753,86.98270210226859,4.972522884396034,-999.0
City_C,24.149335003818678,55.91151758552878,56.40074729518284,67.52992900039075,2.5553178349126116,50.86897556275384,21.236626499522636,81.16340187648203,5.182356117503908,1027.0861949344592
City_C,26.093142335885695,98.75097024300095,26.49439738041044,46.26264280026311,2.8764712496529645,18.22075568764837,14.460218447627167,69.41019694757114,10.778857564566179,999.0
City_A,,40.06458243246834,0.6642625113135594,53.741315917178326,1.8492864191424423,110.89683837954482,-3.69154448076398,60.23725358361568,,1019.7127013670536
City_C,43.90863841871022,92.07167599277864,11.528389937435866,69.33081718557206,1.9139139454976863,71.7244519537117,7.731622367922418,40.38423983172882,8.536530332076932,1020.4602395298282
City_A,61.13437620113926,110.64321113538762,,17.768395009728977,2.6158251279914246,47.70107737826292,25.86813990856091,74.79888102758633,3.694768275271052,1006.7245999725593
City_C,31.880444398525384,129.0773289553723,51.326641593048876,39.28348842587074,1.6533957838134796,93.20142222467419,28.726726559425437,93.59494764443059,4.064972342704298,992.4651345134412
City_C,52.597693624186995,75.99383694080188,3.789749683569376,29.3709089728157,4.0897718869023585,35.68088708099998,19.75665323606088,66.84212079300836,1.012977088329655,1016.6075575466383
City_A,45.32968293823762,71.85304999292137,8.198865777085675,8.642811492690882,3.2590236713474035,70.16555085556685,37.35250671555483,98.34518296852247,2.7730159613702847,1013.7228834712487
City_A,85.03346184979422,44.880696529737556,,46.9341995520984,3.309236526508452,55.68427164272913,25.960955351888515,29.488565838778324,,1018.5582602757513
City_C,57.63262529903639,46.9247858384056,,90.23113103168848,0.5507649149443745,75.96692849700753,8.788165190626817,36.91673230440917,5.0226805411824,1010.7347252761716
City_B,60.128079862256065,70.94084432393893,6.975609021854503,3.1984451098849433,1.8809173633914458,58.41066152034696,15.792469198825739,77.10403015496524,7.8288158596917015,999.0
City_A,37.64369101632598,94.69462027264713,28.019436291836527,39.354387779010594,1.5493010769189444,23.726802722219396,-1.0429923581178215,65.28580420306503,5.543761845035151,1033.084730109817
City_B,35.3718132778252,116.54338504932997,19.536216085253166,52.81085870149547,0.4915979364658014,61.88940931675094,18.37791514412875,86.27564353143615,3.9426388050867747,-999.0
City_B,37.023254365411375,47.872841972786205,20.050632598957414,42.46156403312362,2.5402462759186504,86.22160354688405,36.68150928832008,59.690567185465206,11.444890591360878,999.0
City_B,61.833564271348905,139.70754275838087,24.917317592646278,37.73743894968519,1.1935313633302753,59.269589853650366,30.27935127066452,42.640491549433364,4.718289293860859,1007.2539814181661
City_A,37.37046557539211,69.15505595829725,33.86405209306744,14.015672731083516,2.9831057447753553,79.37787803972715,999.0,55.72813515589915,8.489002909115912,1009.6422138225957
City_B,58.693245706892384,79.14530822606255,4.791560715611935,44.65573485880327,0.39471265565850233,33.86176285814867,15.456721343015104,29.34632058152532,3.796372380365967,1009.8289716742603
City_A,112.26202395936316,50.111532834087065,21.285307421050387,24.86472045968147,4.578560919262731,59.3434801682537,40.19149691771386,37.42818653805931,7.1287984381506995,1004.9656572582875
City_B,76.13374110295078,16.969610410917667,6.118630609106191,3.798434099571068,0.6555010121119074,44.38723862278557,17.100436603280453,79.44887995836021,7.784046977455061,1018.7122421023624
